Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,11,District of Columbia,335,PERITONEAL ADHESIOLYSIS WITH MCC,16,160491,40502.625,29872.8125
State,11,District of Columbia,336,PERITONEAL ADHESIOLYSIS WITH CC,27,100168.18519,21967.740741,17825.962963
State,11,District of Columbia,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,25,86041.92,20627.64,13529.12
State,11,District of Columbia,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,11,58427.363636,14607.454545,8569.4545455
State,11,District of Columbia,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,42,207578.78571,46316.619048,36344.47619
State,11,District of Columbia,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,20,95339.3,24751.1,15026.35
State,11,District of Columbia,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,30,60319.166667,18709.066667,14493.466667
State,11,District of Columbia,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,42,91377.452381,25622.880952,20291
State,11,District of Columbia,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,39,43831.641026,11342.589744,7648.1025641
State,11,District of Columbia,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,11,34061.363636,8278.8181818,4251.8181818
State,11,District of Columbia,374,DIGESTIVE MALIGNANCY WITH MCC,71,87972.225352,20917.408451,16018.535211
State,11,District of Columbia,375,DIGESTIVE MALIGNANCY WITH CC,58,73199.241379,13639.517241,9124.2413793
State,11,District of Columbia,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,240,85449.279167,20651.004167,16458.870833
State,11,District of Columbia,378,GASTROINTESTINAL HEMORRHAGE WITH CC,218,44200.316514,10380.183486,7302.766055
State,11,District of Columbia,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,23,30373.217391,6968.6086957,4487.2173913
State,11,District of Columbia,380,COMPLICATED PEPTIC ULCER WITH MCC,18,75328.611111,18277.222222,14741.777778
State,11,District of Columbia,386,INFLAMMATORY BOWEL DISEASE WITH CC,11,61668.090909,11010.363636,7926.4545455
State,11,District of Columbia,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,41,71934,15779.536585,12465.95122
State,11,District of Columbia,389,GASTROINTESTINAL OBSTRUCTION WITH CC,90,40412.244444,8952.0111111,5758.4888889
State,11,District of Columbia,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,59,24358.745763,5297.7627119,3286.7457627
State,11,District of Columbia,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",98,59898.112245,13995.928571,10097.663265
State,11,District of Columbia,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",194,39553.494845,8473.7680412,5278.6082474
State,11,District of Columbia,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,98,81122.897959,19339.959184,14062.408163
State,11,District of Columbia,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,89,40106.921348,10115.123596,6996.9325843
State,11,District of Columbia,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,11,33792.818182,7386.1818182,4031.7272727
State,11,District of Columbia,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",38,352037.02632,76395.894737,63421.263158
State,11,District of Columbia,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",61,156756.7541,31089.836066,25564.901639
State,11,District of Columbia,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",15,101424,23434.4,14163.466667
State,11,District of Columbia,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,15,106926.4,26601.266667,20193.866667
State,11,District of Columbia,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,25,94479.88,17017.24,13769.64
State,11,District of Columbia,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,14,56467.285714,12218.357143,8443.2857143
State,11,District of Columbia,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,69,128516.78261,27456.884058,20881.434783
State,11,District of Columbia,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,29,43065,11895.37931,7874.9310345
State,11,District of Columbia,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,71,91604.112676,19920.014085,13829.394366
State,11,District of Columbia,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,21,64295.714286,12071.285714,8131.8095238
State,11,District of Columbia,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,38,84082.631579,22714.105263,14546
State,11,District of Columbia,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,39,39873.282051,8646.2051282,5716.025641
State,11,District of Columbia,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,11,30154,6361.7272727,3784
State,11,District of Columbia,441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",66,93537.469697,22007.30303,14850.515152
State,11,District of Columbia,442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",43,48245.767442,10549.511628,7178.4651163
State,11,District of Columbia,444,DISORDERS OF THE BILIARY TRACT WITH MCC,56,71806.267857,18242.946429,14236.25
State,11,District of Columbia,445,DISORDERS OF THE BILIARY TRACT WITH CC,55,53895.127273,11286.563636,8053.3090909
State,11,District of Columbia,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,13,41152.692308,8476.1538462,5399.7692308
State,11,District of Columbia,453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,35,426900.74286,92116.514286,84964.285714
State,11,District of Columbia,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,144,318617.01389,69916.236111,51400.1875
State,11,District of Columbia,455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,117,190046.78632,46715.435897,35521.769231
State,11,District of Columbia,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",31,266474.77419,75538.258065,54344.967742
State,11,District of Columbia,458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",15,195075.66667,45040.8,42134.466667
State,11,District of Columbia,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,34,310426.76471,68241.411765,60492.264706
State,11,District of Columbia,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,351,168905.78348,39975.746439,30283.586895
State,11,District of Columbia,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,11,121839.18182,30526.181818,22266.818182
State,11,District of Columbia,463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,33,308725.42424,66188.787879,54752.575758
State,11,District of Columbia,464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,45,174502.31111,37240.822222,25859.288889
State,11,District of Columbia,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,22,200250.68182,57348.818182,46618.909091
State,11,District of Columbia,467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,88,119087.40909,32631.681818,25914.840909
State,11,District of Columbia,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,71,83463.971831,24514.507042,18456.309859
State,11,District of Columbia,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTA,14,92323.5,27244.857143,24001.785714
State,11,District of Columbia,470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,180,81603.105556,19598.883333,13607.366667
State,11,District of Columbia,471,CERVICAL SPINAL FUSION WITH MCC,25,276188.16,60450.28,48111.28
State,11,District of Columbia,472,CERVICAL SPINAL FUSION WITH CC,136,132045.91176,30957.544118,24003.698529
State,11,District of Columbia,473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,33,115476.93939,27040.727273,18270.606061
State,11,District of Columbia,474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC,17,360595.11765,72301.647059,54568.294118
State,11,District of Columbia,475,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC,15,154019.73333,29673.6,19437.933333
State,11,District of Columbia,478,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC,13,152752.53846,23838.615385,19762.615385
State,11,District of Columbia,480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,60,133284.85,29647.966667,24795.366667
State,11,District of Columbia,481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,117,104433.2906,20015.367521,16396.145299
State,11,District of Columbia,482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,31,80994.032258,16493.774194,12611.451613
State,11,District of Columbia,483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,40,121661.4,24169.05,18505.825
State,11,District of Columbia,486,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH CC,14,75035.214286,19647.071429,15002.785714
State,11,District of Columbia,492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC",18,144583.5,33943.611111,25934.666667
State,11,District of Columbia,493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",49,139300.16327,25077.367347,19370.877551
State,11,District of Columbia,494,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC",28,102537.25,18991.321429,14314.642857
State,11,District of Columbia,500,SOFT TISSUE PROCEDURES WITH MCC,17,184169.58824,37781.941176,29745.117647
State,11,District of Columbia,501,SOFT TISSUE PROCEDURES WITH CC,15,96893.133333,21453.2,11313.066667
State,11,District of Columbia,502,SOFT TISSUE PROCEDURES WITHOUT CC/MCC,11,64462.818182,13545.181818,9490.4545455
State,11,District of Columbia,515,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH MCC,15,138446.66667,31470.333333,27590.933333
State,11,District of Columbia,516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,37,90588.27027,20713.783784,15128.486486
State,11,District of Columbia,517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC,32,61802.78125,14115.09375,10383.34375
State,11,District of Columbia,519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,42,112914.19048,23686.333333,16575.309524
State,11,District of Columbia,520,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC,25,70892,15935.28,9866.48
State,11,District of Columbia,521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,22,159035.63636,33904.590909,28290
State,11,District of Columbia,522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,80,89763.375,19680.7875,15900.75
State,11,District of Columbia,535,FRACTURES OF HIP AND PELVIS WITH MCC,11,69491.272727,14200.818182,10313.181818
State,11,District of Columbia,536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,39,34001.102564,7841.3076923,4888.3846154
State,11,District of Columbia,539,OSTEOMYELITIS WITH MCC,15,86641.333333,19107.466667,15517
State,11,District of Columbia,542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,35,105248.08571,21783.685714,15087.428571
State,11,District of Columbia,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,39,44459.717949,10865.538462,7352.9230769
State,11,District of Columbia,545,CONNECTIVE TISSUE DISORDERS WITH MCC,35,121777.02857,29437.142857,24871.057143
State,11,District of Columbia,546,CONNECTIVE TISSUE DISORDERS WITH CC,22,76930.090909,14545.363636,10121.409091
State,11,District of Columbia,551,MEDICAL BACK PROBLEMS WITH MCC,42,85545.214286,18568.857143,13114.047619
State,11,District of Columbia,552,MEDICAL BACK PROBLEMS WITHOUT MCC,121,46667.801653,9854.9256198,6917.7768595
State,11,District of Columbia,553,BONE DISEASES AND ARTHROPATHIES WITH MCC,16,98101.125,24126.25,19102.875
State,11,District of Columbia,554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,47,39750.914894,8715.5744681,5636.0425532
State,11,District of Columbia,556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,26,40674.153846,9834.7692308,6477.6538462
State,11,District of Columbia,557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",18,77991.777778,19076.888889,13477.166667
State,11,District of Columbia,558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",32,38812.90625,10119.15625,6177.90625
State,11,District of Columbia,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",12,42498.166667,12227.833333,8966.6666667
State,11,District of Columbia,562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",18,55749.388889,13967.222222,10896.833333
State,11,District of Columbia,563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",39,47658.282051,9474.9487179,6321.6153846
State,11,District of Columbia,564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,14,64314.071429,14457.071429,10982.642857
State,11,District of Columbia,565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,23,48563.086957,10226.695652,7555.6521739
State,11,District of Columbia,574,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,13,159620.07692,38735.230769,32016.615385
State,11,District of Columbia,577,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,11,159754.54545,27346.363636,22444.636364
State,11,District of Columbia,580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",27,73480,15456.925926,12136.111111
State,11,District of Columbia,581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",13,87482.461538,11839.692308,9854.4615385
State,11,District of Columbia,593,SKIN ULCERS WITH CC,11,49638,11125.363636,8483.1818182
State,11,District of Columbia,596,MAJOR SKIN DISORDERS WITHOUT MCC,13,48033.692308,10631.769231,7549.0769231
State,11,District of Columbia,602,CELLULITIS WITH MCC,42,74175.095238,16338.02381,12008.166667
State,11,District of Columbia,603,CELLULITIS WITHOUT MCC,137,36470.306569,8627.4525547,5865.5109489
State,11,District of Columbia,605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",34,44076.264706,10280.676471,7170.1176471
State,11,District of Columbia,607,MINOR SKIN DISORDERS WITHOUT MCC,23,29478.086957,8425.3043478,6249.5652174
State,11,District of Columbia,614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,22,171406.45455,34709,23859.681818
State,11,District of Columbia,616,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",13,158066.15385,44841.461538,38329.692308
State,11,District of Columbia,617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",30,157949.96667,30021.033333,19645.466667
State,11,District of Columbia,621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,21,69337.571429,14005.904762,12061
State,11,District of Columbia,622,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",12,232365.91667,57337.583333,29153.916667
State,11,District of Columbia,623,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",11,120182.90909,24272,17139.090909
State,11,District of Columbia,628,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH MCC",28,191418.39286,62429.428571,31295.857143
State,11,District of Columbia,629,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH CC",19,189899.73684,36064.315789,23210.526316
State,11,District of Columbia,637,DIABETES WITH MCC,111,57920.423423,14978.801802,11096.90991
State,11,District of Columbia,638,DIABETES WITH CC,105,40870.990476,10329.780952,6858.4571429
State,11,District of Columbia,640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",341,59990.727273,14081.565982,10896.85044
State,11,District of Columbia,641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",161,37906.515528,8213.068323,5476.484472
State,11,District of Columbia,643,ENDOCRINE DISORDERS WITH MCC,49,94788.204082,19381.755102,12698.836735
State,11,District of Columbia,644,ENDOCRINE DISORDERS WITH CC,41,43182.463415,10869.463415,7658.097561
State,11,District of Columbia,645,ENDOCRINE DISORDERS WITHOUT CC/MCC,13,30921.615385,7563,4141.8461538
State,11,District of Columbia,650,KIDNEY TRANSPLANT WITH HEMODIALYSIS WITH MCC,42,357699.59524,46334.380952,40587.619048
State,11,District of Columbia,652,KIDNEY TRANSPLANT,101,326703.67327,49163.564356,21640.524752
State,11,District of Columbia,654,MAJOR BLADDER PROCEDURES WITH CC,31,142378.45161,25531.290323,23091.322581
State,11,District of Columbia,656,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH MCC,19,232068.31579,44126.052632,36215.842105
State,11,District of Columbia,657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,35,95081.228571,17824.4,15554.6
State,11,District of Columbia,658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,54,68734.666667,15857.925926,10121.648148
State,11,District of Columbia,659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,29,144168.31034,30106.172414,21993.103448
State,11,District of Columbia,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,58,91414.344828,16043.810345,11387.810345
State,11,District of Columbia,661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,20,82370.15,11370.9,8981.7
State,11,District of Columbia,673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,73,170371.65753,49217.287671,32668.410959
State,11,District of Columbia,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,26,128539.84615,29350.346154,15952.038462
State,11,District of Columbia,682,RENAL FAILURE WITH MCC,300,64609.753333,16071.57,12280.766667
State,11,District of Columbia,683,RENAL FAILURE WITH CC,282,42312.06383,9989.9361702,6725.4609929
State,11,District of Columbia,684,RENAL FAILURE WITHOUT CC/MCC,21,35345.904762,7909.5714286,4436.6190476
State,11,District of Columbia,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,151,61576.258278,13003.119205,9221.3708609
State,11,District of Columbia,690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,187,35117.925134,7969.4117647,5328.3048128
State,11,District of Columbia,694,URINARY STONES WITHOUT MCC,13,40476.307692,7554,5237.4615385
State,11,District of Columbia,698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,227,77638.837004,18755.568282,12416.330396
State,11,District of Columbia,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,202,51892.915842,12198.673267,8342.2524752
State,11,District of Columbia,700,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITHOUT CC/MCC,14,28333.214286,7661.5714286,4454.0714286
State,11,District of Columbia,707,MAJOR MALE PELVIC PROCEDURES WITH CC/MCC,25,89664.56,21187.4,12915.08
State,11,District of Columbia,708,MAJOR MALE PELVIC PROCEDURES WITHOUT CC/MCC,48,59079.479167,17482.416667,8082.4166667
State,11,District of Columbia,713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,18,76476.5,16422.444444,13298.222222
State,11,District of Columbia,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,21,84613.52381,16958.857143,13335.714286
State,11,District of Columbia,740,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH CC,20,66519.25,15214.45,11181.8
State,11,District of Columbia,742,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITH CC/MCC,14,59770.5,15242.071429,12631.571429
State,11,District of Columbia,743,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,15,72146.133333,12151.2,8938.6666667
State,11,District of Columbia,806,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH CC,11,35543.545455,7461.8181818,5290.0909091
State,11,District of Columbia,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,39,81149.358974,21140.051282,17732.820513
State,11,District of Columbia,809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,56,65481.946429,15589.303571,11353.75
State,11,District of Columbia,811,RED BLOOD CELL DISORDERS WITH MCC,165,64976.242424,15746.4,11650.969697
State,11,District of Columbia,812,RED BLOOD CELL DISORDERS WITHOUT MCC,204,37121.093137,10463.112745,6958.2009804
State,11,District of Columbia,813,COAGULATION DISORDERS,55,87732.618182,21068.981818,17145.527273
State,11,District of Columbia,826,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,13,264699.53846,54233.923077,47838.384615
State,11,District of Columbia,828,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,13,83970.461538,16513.692308,10699.692308
